We are in google colab
Overriding config with config/train_southpark.py:
# train a southpark model
# good for debugging and playing on macbooks and such

out_dir = 'out-southpark'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = True

wandb_log = False # override via command line if you like
wandb_project = 'southpark'
wandb_run_name = 'mini-gpt'

dataset = 'southpark'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

Overriding: dtype = float16
tokens per iteration will be: 16,384
found vocab_size = 50257 (inside data/southpark/meta.pkl)
Initializing a new model from scratch
number of parameters: 29.92M
num decayed parameter tensors: 26, with 30,013,824 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 830: loss 3.3504, time 30.03ms, mfu 31.09%
iter 840: loss 3.1986, time 29.78ms, mfu 31.27%
iter 850: loss 3.3310, time 29.99ms, mfu 31.41%
iter 860: loss 3.3338, time 29.79ms, mfu 31.56%
iter 870: loss 3.2625, time 30.41ms, mfu 31.63%
iter 880: loss 3.2301, time 30.06ms, mfu 31.72%
iter 890: loss 3.2888, time 29.86ms, mfu 31.83%
iter 900: loss 3.2868, time 30.40ms, mfu 31.87%
iter 910: loss 3.1870, time 29.95ms, mfu 31.96%
iter 920: loss 3.2261, time 30.04ms, mfu 32.02%
iter 930: loss 3.2767, time 30.07ms, mfu 32.08%
iter 940: loss 3.3198, time 30.10ms, mfu 32.13%
iter 950: loss 3.1347, time 30.07ms, mfu 32.17%
iter 960: loss 3.0333, time 30.40ms, mfu 32.18%
iter 970: loss 3.0924, time 30.16ms, mfu 32.21%
iter 980: loss 3.1815, time 30.41ms, mfu 32.21%
iter 990: loss 3.2580, time 29.97ms, mfu 32.26%
step 1000, train loss 3.034670, val loss 3.934006, perplexity 51.111343, mean time per step 0.09s
iter 1000: loss 3.1622, time 5810.25ms, mfu 29.05%
iter 1010: loss 3.2807, time 30.19ms, mfu 29.39%
iter 1020: loss 3.1290, time 30.04ms, mfu 29.71%
iter 1030: loss 3.2040, time 30.23ms, mfu 29.98%
iter 1040: loss 3.1101, time 30.53ms, mfu 30.20%
iter 1050: loss 3.1064, time 30.18ms, mfu 30.42%
iter 1060: loss 3.0483, time 30.19ms, mfu 30.63%
iter 1070: loss 3.1425, time 30.01ms, mfu 30.83%
iter 1080: loss 3.1811, time 30.27ms, mfu 30.98%
iter 1090: loss 3.0205, time 30.32ms, mfu 31.12%
iter 1100: loss 2.9846, time 30.22ms, mfu 31.25%
iter 1110: loss 3.1914, time 29.90ms, mfu 31.40%
iter 1120: loss 3.1030, time 30.11ms, mfu 31.52%
iter 1130: loss 3.0827, time 30.11ms, mfu 31.62%
iter 1140: loss 3.0562, time 29.90ms, mfu 31.73%
iter 1150: loss 3.0693, time 30.05ms, mfu 31.82%
iter 1160: loss 3.0300, time 29.89ms, mfu 31.92%
iter 1170: loss 3.0269, time 30.14ms, mfu 31.98%
iter 1180: loss 2.9468, time 30.12ms, mfu 32.03%
iter 1190: loss 3.0245, time 30.21ms, mfu 32.07%
iter 1200: loss 3.0326, time 30.18ms, mfu 32.11%
iter 1210: loss 2.9985, time 29.74ms, mfu 32.20%
iter 1220: loss 3.0107, time 29.70ms, mfu 32.28%
iter 1230: loss 3.0207, time 29.98ms, mfu 32.32%
iter 1240: loss 3.0103, time 30.08ms, mfu 32.34%
step 1250, train loss 2.865623, val loss 3.930580, perplexity 50.936531, mean time per step 0.08s
iter 1250: loss 2.9325, time 5792.38ms, mfu 29.13%
iter 1260: loss 3.0382, time 30.02ms, mfu 29.48%
iter 1270: loss 2.9224, time 30.05ms, mfu 29.79%
iter 1280: loss 2.8985, time 30.03ms, mfu 30.07%
iter 1290: loss 2.9753, time 30.02ms, mfu 30.33%
iter 1300: loss 2.9512, time 29.72ms, mfu 30.59%
iter 1310: loss 3.0085, time 30.00ms, mfu 30.80%
iter 1320: loss 2.9631, time 29.92ms, mfu 31.00%
iter 1330: loss 2.9922, time 30.01ms, mfu 31.16%
iter 1340: loss 2.9885, time 29.96ms, mfu 31.32%
iter 1350: loss 2.9639, time 30.20ms, mfu 31.43%
iter 1360: loss 2.9215, time 30.07ms, mfu 31.54%
iter 1370: loss 2.9578, time 30.06ms, mfu 31.65%
iter 1380: loss 2.9577, time 30.09ms, mfu 31.74%
iter 1390: loss 2.9642, time 30.15ms, mfu 31.82%
iter 1400: loss 2.8628, time 30.27ms, mfu 31.87%
iter 1410: loss 2.9688, time 30.22ms, mfu 31.93%
iter 1420: loss 2.8354, time 30.37ms, mfu 31.96%
iter 1430: loss 2.9330, time 30.16ms, mfu 32.01%
iter 1440: loss 2.9322, time 30.29ms, mfu 32.05%
iter 1450: loss 2.9155, time 29.90ms, mfu 32.12%
iter 1460: loss 2.8968, time 30.62ms, mfu 32.11%
iter 1470: loss 2.9178, time 29.98ms, mfu 32.17%
iter 1480: loss 2.7761, time 30.23ms, mfu 32.19%
iter 1490: loss 2.9559, time 29.98ms, mfu 32.24%
step 1500, train loss 2.720482, val loss 3.921999, perplexity 50.501320, mean time per step 0.08s
iter 1500: loss 2.8959, time 5820.21ms, mfu 29.03%
iter 1510: loss 2.9717, time 30.21ms, mfu 29.37%
iter 1520: loss 2.8783, time 30.23ms, mfu 29.68%
iter 1530: loss 2.8480, time 29.95ms, mfu 29.98%
iter 1540: loss 2.9231, time 29.96ms, mfu 30.25%
iter 1550: loss 2.8837, time 29.96ms, mfu 30.50%
iter 1560: loss 2.9058, time 29.91ms, mfu 30.72%
iter 1570: loss 2.8855, time 30.32ms, mfu 30.88%
iter 1580: loss 2.7217, time 30.02ms, mfu 31.06%
iter 1590: loss 2.8747, time 30.04ms, mfu 31.22%
iter 1600: loss 2.8585, time 30.03ms, mfu 31.36%
iter 1610: loss 2.8397, time 30.17ms, mfu 31.47%
iter 1620: loss 2.8507, time 28.98ms, mfu 31.70%
iter 1630: loss 2.7817, time 30.50ms, mfu 31.75%
iter 1640: loss 2.8083, time 29.99ms, mfu 31.84%
iter 1650: loss 2.7894, time 30.03ms, mfu 31.92%
iter 1660: loss 2.7845, time 29.99ms, mfu 31.99%
iter 1670: loss 2.8482, time 29.85ms, mfu 32.08%
iter 1680: loss 2.8920, time 30.48ms, mfu 32.08%
iter 1690: loss 2.7562, time 29.96ms, mfu 32.15%
iter 1700: loss 2.7535, time 29.71ms, mfu 32.23%
iter 1710: loss 2.9256, time 30.01ms, mfu 32.27%
iter 1720: loss 2.8127, time 30.09ms, mfu 32.30%
iter 1730: loss 2.7979, time 30.26ms, mfu 32.31%
iter 1740: loss 2.7263, time 30.43ms, mfu 32.30%
step 1750, train loss 2.595399, val loss 3.932513, perplexity 51.035080, mean time per step 0.07s
iter 1750: loss 2.7979, time 5798.07ms, mfu 29.09%
iter 1760: loss 2.7786, time 30.12ms, mfu 29.43%
iter 1770: loss 2.7223, time 30.14ms, mfu 29.74%
iter 1780: loss 2.8278, time 30.38ms, mfu 29.99%
iter 1790: loss 2.7458, time 29.94ms, mfu 30.27%
iter 1800: loss 2.7857, time 30.03ms, mfu 30.50%
iter 1810: loss 2.7449, time 30.46ms, mfu 30.67%
iter 1820: loss 2.6452, time 30.08ms, mfu 30.86%
iter 1830: loss 2.7310, time 29.97ms, mfu 31.04%
iter 1840: loss 2.7678, time 30.33ms, mfu 31.17%
iter 1850: loss 2.7068, time 30.06ms, mfu 31.31%
iter 1860: loss 2.7797, time 30.04ms, mfu 31.44%
iter 1870: loss 2.7898, time 30.03ms, mfu 31.56%
iter 1880: loss 2.7163, time 30.13ms, mfu 31.66%
iter 1890: loss 2.7401, time 30.00ms, mfu 31.76%
iter 1900: loss 2.7226, time 29.68ms, mfu 31.88%
iter 1910: loss 2.6597, time 30.17ms, mfu 31.94%
iter 1920: loss 2.6067, time 29.95ms, mfu 32.02%
iter 1930: loss 2.7234, time 30.05ms, mfu 32.08%
iter 1940: loss 2.6553, time 29.99ms, mfu 32.14%
iter 1950: loss 2.6993, time 30.24ms, mfu 32.17%
iter 1960: loss 2.7437, time 30.01ms, mfu 32.21%
iter 1970: loss 2.7164, time 30.06ms, mfu 32.25%
iter 1980: loss 2.6888, time 30.18ms, mfu 32.27%
iter 1990: loss 2.6683, time 30.03ms, mfu 32.31%
step 2000, train loss 2.479107, val loss 3.956770, perplexity 52.288147, mean time per step 0.07s
iter 2000: loss 2.6699, time 5827.89ms, mfu 29.10%
iter 2010: loss 2.6630, time 31.01ms, mfu 29.35%
iter 2020: loss 2.6836, time 31.19ms, mfu 29.55%
iter 2030: loss 2.6946, time 30.00ms, mfu 29.86%
iter 2040: loss 2.6528, time 30.06ms, mfu 30.14%
iter 2050: loss 2.6625, time 29.96ms, mfu 30.39%
iter 2060: loss 2.6845, time 30.11ms, mfu 30.61%
iter 2070: loss 2.6614, time 30.21ms, mfu 30.79%
iter 2080: loss 2.7032, time 29.80ms, mfu 31.00%
iter 2090: loss 2.6738, time 29.87ms, mfu 31.18%
iter 2100: loss 2.6080, time 30.07ms, mfu 31.32%
iter 2110: loss 2.6917, time 29.94ms, mfu 31.46%
iter 2120: loss 2.5593, time 30.11ms, mfu 31.57%
iter 2130: loss 2.6173, time 30.14ms, mfu 31.67%
iter 2140: loss 2.5412, time 30.01ms, mfu 31.76%
iter 2150: loss 2.6344, time 30.02ms, mfu 31.85%
iter 2160: loss 2.5917, time 29.92ms, mfu 31.94%
iter 2170: loss 2.5898, time 30.14ms, mfu 32.00%
iter 2180: loss 2.6022, time 29.91ms, mfu 32.07%
iter 2190: loss 2.5750, time 30.10ms, mfu 32.12%
iter 2200: loss 2.5294, time 30.02ms, mfu 32.17%
iter 2210: loss 2.5973, time 30.13ms, mfu 32.21%
iter 2220: loss 2.6448, time 30.11ms, mfu 32.24%
iter 2230: loss 2.6270, time 29.84ms, mfu 32.30%
iter 2240: loss 2.5893, time 30.25ms, mfu 32.31%
step 2250, train loss 2.380124, val loss 3.995157, perplexity 54.334396, mean time per step 0.07s
iter 2250: loss 2.6196, time 5806.99ms, mfu 29.10%
iter 2260: loss 2.5857, time 30.49ms, mfu 29.40%
iter 2270: loss 2.6483, time 30.08ms, mfu 29.72%
iter 2280: loss 2.6060, time 30.58ms, mfu 29.95%
iter 2290: loss 2.5286, time 30.62ms, mfu 30.16%
iter 2300: loss 2.5851, time 30.27ms, mfu 30.38%
iter 2310: loss 2.5987, time 30.19ms, mfu 30.59%
iter 2320: loss 2.5770, time 30.07ms, mfu 30.79%
iter 2330: loss 2.6076, time 29.92ms, mfu 30.98%
iter 2340: loss 2.5542, time 30.35ms, mfu 31.11%
iter 2350: loss 2.5157, time 30.05ms, mfu 31.26%
iter 2360: loss 2.5115, time 29.94ms, mfu 31.41%
iter 2370: loss 2.6080, time 29.88ms, mfu 31.55%
iter 2380: loss 2.6027, time 29.95ms, mfu 31.67%
iter 2390: loss 2.5701, time 30.38ms, mfu 31.72%
iter 2400: loss 2.4928, time 29.94ms, mfu 31.82%
iter 2410: loss 2.5413, time 30.13ms, mfu 31.89%
iter 2420: loss 2.5300, time 29.99ms, mfu 31.97%
iter 2430: loss 2.5030, time 30.23ms, mfu 32.02%
iter 2440: loss 2.5597, time 30.19ms, mfu 32.06%
iter 2450: loss 2.5602, time 30.55ms, mfu 32.06%
iter 2460: loss 2.5453, time 30.20ms, mfu 32.10%
iter 2470: loss 2.4394, time 30.14ms, mfu 32.14%
iter 2480: loss 2.5160, time 30.01ms, mfu 32.19%
iter 2490: loss 2.6185, time 30.13ms, mfu 32.23%
step 2500, train loss 2.285929, val loss 4.020805, perplexity 55.745983, mean time per step 0.07s
iter 2500: loss 2.4822, time 5819.98ms, mfu 29.02%
iter 2510: loss 2.5747, time 30.04ms, mfu 29.38%
iter 2520: loss 2.4876, time 30.03ms, mfu 29.70%
iter 2530: loss 2.4542, time 29.87ms, mfu 30.01%
iter 2540: loss 2.5334, time 29.79ms, mfu 30.30%
iter 2550: loss 2.4508, time 29.93ms, mfu 30.55%
iter 2560: loss 2.4644, time 30.05ms, mfu 30.75%
iter 2570: loss 2.5653, time 30.01ms, mfu 30.94%
iter 2580: loss 2.5660, time 29.86ms, mfu 31.13%
iter 2590: loss 2.4469, time 30.03ms, mfu 31.28%
iter 2600: loss 2.4761, time 30.36ms, mfu 31.38%
iter 2610: loss 2.4971, time 29.98ms, mfu 31.51%
iter 2620: loss 2.4957, time 29.89ms, mfu 31.64%
iter 2630: loss 2.4305, time 30.21ms, mfu 31.72%
iter 2640: loss 2.4375, time 29.94ms, mfu 31.82%
iter 2650: loss 2.5524, time 30.13ms, mfu 31.89%
iter 2660: loss 2.5287, time 30.15ms, mfu 31.95%
iter 2670: loss 2.5806, time 30.16ms, mfu 32.00%
iter 2680: loss 2.5100, time 29.79ms, mfu 32.09%
iter 2690: loss 2.4154, time 30.63ms, mfu 32.08%
iter 2700: loss 2.4174, time 30.07ms, mfu 32.13%
iter 2710: loss 2.5002, time 30.13ms, mfu 32.17%
iter 2720: loss 2.3722, time 30.12ms, mfu 32.21%
iter 2730: loss 2.3949, time 30.21ms, mfu 32.23%
iter 2740: loss 2.5131, time 30.81ms, mfu 32.19%
step 2750, train loss 2.204471, val loss 4.019833, perplexity 55.691784, mean time per step 0.07s
iter 2750: loss 2.4706, time 5827.31ms, mfu 28.99%
iter 2760: loss 2.3889, time 30.12ms, mfu 29.34%
iter 2770: loss 2.4816, time 30.00ms, mfu 29.67%
iter 2780: loss 2.4834, time 30.18ms, mfu 29.95%
iter 2790: loss 2.5076, time 30.14ms, mfu 30.21%
iter 2800: loss 2.4823, time 30.03ms, mfu 30.45%
iter 2810: loss 2.4963, time 29.93ms, mfu 30.68%
iter 2820: loss 2.4634, time 30.26ms, mfu 30.85%
iter 2830: loss 2.4179, time 30.22ms, mfu 31.01%
iter 2840: loss 2.3843, time 30.25ms, mfu 31.15%
iter 2850: loss 2.3363, time 30.55ms, mfu 31.24%
iter 2860: loss 2.4552, time 30.26ms, mfu 31.35%
iter 2870: loss 2.4338, time 30.16ms, mfu 31.47%
iter 2880: loss 2.4650, time 30.10ms, mfu 31.58%
iter 2890: loss 2.3281, time 30.07ms, mfu 31.68%
iter 2900: loss 2.3098, time 30.17ms, mfu 31.76%
iter 2910: loss 2.4080, time 30.01ms, mfu 31.85%
iter 2920: loss 2.3115, time 29.96ms, mfu 31.93%
iter 2930: loss 2.4183, time 30.25ms, mfu 31.98%
iter 2940: loss 2.4064, time 30.16ms, mfu 32.03%
iter 2950: loss 2.3858, time 30.29ms, mfu 32.06%
iter 2960: loss 2.4051, time 30.21ms, mfu 32.10%
iter 2970: loss 2.2812, time 29.92ms, mfu 32.16%
iter 2980: loss 2.3492, time 30.15ms, mfu 32.20%
iter 2990: loss 2.3914, time 30.51ms, mfu 32.19%
step 3000, train loss 2.128294, val loss 4.068577, perplexity 58.473686, mean time per step 0.06s
iter 3000: loss 2.4092, time 5787.09ms, mfu 28.99%
iter 3010: loss 2.3667, time 30.10ms, mfu 29.34%
iter 3020: loss 2.3395, time 30.18ms, mfu 29.66%
iter 3030: loss 2.3628, time 30.38ms, mfu 29.92%
iter 3040: loss 2.3716, time 30.09ms, mfu 30.18%
iter 3050: loss 2.3936, time 29.92ms, mfu 30.44%
iter 3060: loss 2.3658, time 30.58ms, mfu 30.60%
iter 3070: loss 2.3498, time 29.78ms, mfu 30.83%
iter 3080: loss 2.2619, time 29.97ms, mfu 31.02%
iter 3090: loss 2.3134, time 31.40ms, mfu 31.04%
iter 3100: loss 2.3450, time 30.05ms, mfu 31.19%
iter 3110: loss 2.2920, time 29.69ms, mfu 31.37%
iter 3120: loss 2.3502, time 29.94ms, mfu 31.51%
iter 3130: loss 2.4370, time 29.96ms, mfu 31.63%
iter 3140: loss 2.2381, time 30.33ms, mfu 31.70%
iter 3150: loss 2.3774, time 30.16ms, mfu 31.78%
iter 3160: loss 2.3667, time 30.02ms, mfu 31.86%
iter 3170: loss 2.4016, time 29.94ms, mfu 31.95%
iter 3180: loss 2.3137, time 30.15ms, mfu 32.00%
iter 3190: loss 2.3534, time 29.77ms, mfu 32.09%
iter 3200: loss 2.3931, time 29.98ms, mfu 32.15%
iter 3210: loss 2.3613, time 30.12ms, mfu 32.19%
iter 3220: loss 2.3711, time 30.02ms, mfu 32.24%
iter 3230: loss 2.3410, time 30.12ms, mfu 32.27%
iter 3240: loss 2.3388, time 29.88ms, mfu 32.32%
step 3250, train loss 2.056320, val loss 4.083714, perplexity 59.365574, mean time per step 0.06s
iter 3250: loss 2.3167, time 5805.70ms, mfu 29.10%
iter 3260: loss 2.2241, time 30.16ms, mfu 29.44%
iter 3270: loss 2.3052, time 30.16ms, mfu 29.75%
iter 3280: loss 2.2954, time 30.17ms, mfu 30.02%
iter 3290: loss 2.2908, time 30.31ms, mfu 30.25%
iter 3300: loss 2.2243, time 29.98ms, mfu 30.49%
iter 3310: loss 2.3710, time 30.08ms, mfu 30.70%
iter 3320: loss 2.3182, time 29.98ms, mfu 30.90%
iter 3330: loss 2.3794, time 30.06ms, mfu 31.07%
iter 3340: loss 2.3106, time 29.95ms, mfu 31.24%
iter 3350: loss 2.2875, time 29.79ms, mfu 31.40%
iter 3360: loss 2.2724, time 29.95ms, mfu 31.53%
iter 3370: loss 2.2641, time 30.11ms, mfu 31.63%
iter 3380: loss 2.2876, time 29.79ms, mfu 31.76%
iter 3390: loss 2.2490, time 30.14ms, mfu 31.84%
iter 3400: loss 2.4075, time 29.93ms, mfu 31.93%
iter 3410: loss 2.3005, time 29.92ms, mfu 32.01%
iter 3420: loss 2.3661, time 30.04ms, mfu 32.07%
iter 3430: loss 2.2667, time 30.06ms, mfu 32.12%
iter 3440: loss 2.2419, time 30.38ms, mfu 32.14%
iter 3450: loss 2.2718, time 30.55ms, mfu 32.13%
iter 3460: loss 2.3461, time 29.83ms, mfu 32.20%
iter 3470: loss 2.2544, time 29.93ms, mfu 32.26%
iter 3480: loss 2.2663, time 30.26ms, mfu 32.27%
iter 3490: loss 2.2518, time 30.25ms, mfu 32.28%
step 3500, train loss 1.988541, val loss 4.123518, perplexity 61.776157, mean time per step 0.06s
iter 3500: loss 2.3183, time 5842.66ms, mfu 29.07%
iter 3510: loss 2.2640, time 30.03ms, mfu 29.43%
iter 3520: loss 2.2777, time 30.15ms, mfu 29.73%
iter 3530: loss 2.3388, time 30.00ms, mfu 30.03%
iter 3540: loss 2.2248, time 30.03ms, mfu 30.29%
iter 3550: loss 2.2371, time 30.13ms, mfu 30.51%
iter 3560: loss 2.2727, time 29.89ms, mfu 30.74%
iter 3570: loss 2.2772, time 30.21ms, mfu 30.91%
iter 3580: loss 2.2374, time 30.44ms, mfu 31.04%
iter 3590: loss 2.2482, time 30.58ms, mfu 31.14%
iter 3600: loss 2.2511, time 30.01ms, mfu 31.29%
iter 3610: loss 2.2148, time 30.29ms, mfu 31.39%
iter 3620: loss 2.2458, time 30.06ms, mfu 31.51%
iter 3630: loss 2.2909, time 29.99ms, mfu 31.63%
iter 3640: loss 2.2071, time 30.04ms, mfu 31.73%
iter 3650: loss 2.2322, time 30.08ms, mfu 31.81%
iter 3660: loss 2.2347, time 30.25ms, mfu 31.87%
iter 3670: loss 2.2019, time 30.10ms, mfu 31.94%
iter 3680: loss 2.2009, time 30.18ms, mfu 31.99%
iter 3690: loss 2.2243, time 30.14ms, mfu 32.05%
iter 3700: loss 2.2057, time 30.43ms, mfu 32.06%
iter 3710: loss 2.2549, time 30.04ms, mfu 32.12%
iter 3720: loss 2.2604, time 29.88ms, mfu 32.19%
iter 3730: loss 2.2688, time 30.05ms, mfu 32.23%
iter 3740: loss 2.2221, time 29.99ms, mfu 32.27%
step 3750, train loss 1.933048, val loss 4.134293, perplexity 62.445400, mean time per step 0.06s
iter 3750: loss 2.2509, time 5771.25ms, mfu 29.06%
iter 3760: loss 2.1713, time 29.91ms, mfu 29.43%
iter 3770: loss 2.2355, time 30.05ms, mfu 29.75%
iter 3780: loss 2.2250, time 30.08ms, mfu 30.03%
iter 3790: loss 2.2727, time 30.31ms, mfu 30.26%
iter 3800: loss 2.3182, time 30.03ms, mfu 30.50%
iter 3810: loss 2.1774, time 30.16ms, mfu 30.70%
iter 3820: loss 2.2200, time 29.95ms, mfu 30.90%
iter 3830: loss 2.2508, time 30.04ms, mfu 31.07%
iter 3840: loss 2.2157, time 30.16ms, mfu 31.21%
iter 3850: loss 2.2510, time 30.18ms, mfu 31.34%
iter 3860: loss 2.1992, time 30.06ms, mfu 31.47%
iter 3870: loss 2.2579, time 30.06ms, mfu 31.58%
iter 3880: loss 2.2009, time 29.91ms, mfu 31.70%
iter 3890: loss 2.1457, time 29.77ms, mfu 31.82%
iter 3900: loss 2.1706, time 30.08ms, mfu 31.90%
iter 3910: loss 2.1995, time 30.15ms, mfu 31.96%
